³igured
00/00/0000, 00:00:00, Master Init Complete
06/20/2012, 14:50:44, Note,6
06/20/2012, 14:50:44, Note,5
06/20/2012, 14:50:44, Note,3
06/20/2012, 14:50:44, Note,5
06/20/2012, 14:50:44, Note,6
06/20/2012, 14:50:44, Note,7
06/20/2012, 14:50:45, Note,7
06/20/2012, 14:50:45, Note,2
06/20/2012, 14:50:45, Note,6
06/20/2012, 14:50:45, Note,5
06/20/2012, 14:50:45, Note,3
06/20/2012, 14:50:45, Note,5
06/20/2012, 14:50:45, Note,6
06/20/2012, 14:50:45, Note,2
06/20/2012, 14:50:45, Note,7
06/20/2012, 14:50:46, Note,2
06/20/2012, 14:50:46, Note,6
06/20/2012, 14:50:46, Note,3
06/20/2012, 14:50:46, Note,5
06/20/2012, 14:50:46, Note,5
06/20/2012, 14:50:46, Note,1
06/20/2012, 14:50:46, Note,2
06/20/2012, 14:50:46, Note,6
06/20/2012, 14:50:47, Note,6
06/20/2012, 14:50:47, Note,3
06/20/2012, 14:50:47, Note,5
06/20/2012, 14:50:47, Note,2
06/20/2012, 14:50:47, Note,6
06/20/2012, 14:50:48, Note,2
06/20/2012, 14:50:48, Note,6
06/20/2012, 14:50:48, Note,3
06/20/2012, 14:50:48, Note,5
06/20/2012, 14:50:48, Note,6
06/20/2012, 14:50:49, Note,1
06/20/2012, 14:50:49, Note,1
06/20/2012, 14:50:49, Note,1
06/20/2012, 14:50:49, Note,6
06/20/2012, 14:50:49, Note,2
06/20/2012, 14:50:49, Note,5
06/20/2012, 14:50:50, Note,2
06/20/2012, 14:50:50, Note,6
06/20/2012, 14:50:50, Note,1
06/20/2012, 14:50:50, Note,2
06/20/2012, 14:50:50, Note,5
06/20/2012, 14:50:51, Note,5
06/20/2012, 14:50:51, Note,2
06/20/2012, 14:50:51, Switching to instrument 0
06/20/2012, 14:50:51, Note,1
06/20/2012, 14:50:52, Note,3
06/20/2012, 14:50:52, Note,2
06/20/2012, 14:50:53, Note,2
06/20/2012, 14:50:53, Note,6
06/20/2012, 14:50:53, Note,5
06/20/2012, 14:50:53, Note,3
06/20/2012, 14:50:53, Note,3
06/20/2012, 14:50:53, Note,5
06/20/2012, 14:50:53, Note,6
06/20/2012, 14:50:53, Note,2
06/20/2012, 14:50:54, Note,7
06/20/2012, 14:50:54, Note,2
06/20/2012, 14:50:54, Note,6
06/20/2012, 14:50:54, Note,5
06/20/2012, 14:50:54, Note,5
06/20/2012, 14:50:55, Note,6
06/20/2012, 14:50:55, Note,2
06/20/2012, 14:50:55, Note,7
06/20/2012, 14:50:55, Note,2
06/20/2012, 14:50:55, Note,6
06/20/2012, 14:50:55, Note,3
06/20/2012, 14:50:56, Note,6
06/20/2012, 14:50:56, Note,2
06/20/2012, 14:50:56, Note,7
06/20/2012, 14:50:56, Note,6
06/20/2012, 14:50:56, Note,5
06/20/2012, 14:50:56, Note,3
06/20/2012, 14:50:56, Note,5
06/20/2012, 14:50:57, Note,6
06/20/2012, 14:50:57, Note,2
06/20/2012, 14:50:57, Note,7
06/20/2012, 14:50:57, Note,7
06/20/2012, 14:50:57, Note,6
06/20/2012, 14:50:57, Note,5
06/20/2012, 14:50:57, Note,3
06/20/2012, 14:50:57, Note,4
06/20/2012, 14:50:57, Note,5
06/20/2012, 14:50:58, Note,6
06/20/2012, 14:50:58, Note,2
06/20/2012, 14:50:58, Note,7
06/20/2012, 14:50:58, Note,7
06/20/2012, 14:50:58, Note,7
06/20/2012, 14:50:58, Note,2
06/20/2012, 14:50:58, Note,6
06/20/2012, 14:50:58, Note,3
06/20/2012, 14:50:58, Note,5
06/20/2012, 14:50:58, Note,4
06/20/2012, 14:50:59, Note,5
06/20/2012, 14:50:59, Note,6
06/20/2012, 14:50:59, Note,2
06/20/2012, 14:50:59, Note,6
06/20/2012, 14:50:59, Note,7
06/20/2012, 14:50:59, Note,2
06/20/2012, 14:50:59, Note,6
06/20/2012, 14:50:59, Note,5
06/20/2012, 14:50:59, Note,3
06/20/2012, 14:51:00, Note,4
06/20/2012, 14:51:00, Note,5
06/20/2012, 14:51:03, Note,7
06/20/2012, 14:51:03, Note,6
06/20/2012, 14:51:03, Note,5
06/20/2012, 14:51:03, Note,4
06/20/2012, 14:51:03, Note,3
06/20/2012, 14:51:04, Note,2
06/20/2012, 14:51:04, Note,2
06/20/2012, 14:51:04, Note,3
06/20/2012, 14:51:05, Note,4
06/20/2012, 14:51:05, Note,4
06/20/2012, 14:51:06, Note,5
06/20/2012, 14:51:16, Screen Saver
06/20/2012, 14:51:23, Note,5
06/20/2012, 14:51:24, Note,5
06/20/2012, 14:51:34, Screen Saver
06/20/2012, 14:51:45, Screen Saver
06/20/2012, 14:51:57, Screen Saver
06/20/2012, 14:52:05, Note,5
06/20/2012, 14:52:05, Note,5
06/20/2012, 14:52:11, Note,5
06/20/2012, 14:52:11, Note,5
06/20/2012, 14:52:19, Switching to instrument 1
06/20/2012, 14:52:19, Note,2
06/20/2012, 14:52:19, Note,4
06/20/2012, 14:52:19, Note,5
06/20/2012, 14:52:20, Note,1
06/20/2012, 14:52:20, Note,6
06/20/2012, 14:52:20, Note,3
06/20/2012, 14:52:20, Note,4
06/20/2012, 14:52:20, Note,5
06/20/2012, 14:52:21, Note,6
06/20/2012, 14:52:21, Note,3
06/20/2012, 14:52:21, Note,2
06/20/2012, 14:52:22, Note,1
06/20/2012, 14:52:22, Note,5
06/20/2012, 14:52:22, Note,1
06/20/2012, 14:52:22, Note,5
06/20/2012, 14:52:22, Note,6
06/20/2012, 14:52:22, Note,5
06/20/2012, 14:52:22, Note,4
06/20/2012, 14:52:23, Note,1
06/20/2012, 14:52:23, Note,2
06/20/2012, 14:52:23, Note,5
06/20/2012, 14:52:23, Note,3
06/20/2012, 14:52:23, Note,4
06/20/2012, 14:52:23, Note,6
06/20/2012, 14:52:24, Note,5
06/20/2012, 14:52:24, Note,7
06/20/2012, 14:52:24, Note,4
06/20/2012, 14:52:24, Note,6
06/20/2012, 14:52:24, Note,2
06/20/2012, 14:52:25, Note,5
06/20/2012, 14:52:25, Note,1
06/20/2012, 14:52:25, Note,4
06/20/2012, 14:52:25, Note,3
06/20/2012, 14:52:25, Note,2
06/20/2012, 14:52:26, Switching to instrument 2
06/20/2012, 14:52:26, Note,2
06/20/2012, 14:52:26, Note,3
06/20/2012, 14:52:27, Note,1
06/20/2012, 14:52:27, Note,4
06/20/2012, 14:52:27, Note,2
06/20/2012, 14:52:27, Note,5
06/20/2012, 14:52:27, Note,3
06/20/2012, 14:52:27, Note,6
06/20/2012, 14:52:27, Note,4
06/20/2012, 14:52:27, Note,7
06/20/2012, 14:52:27, Note,6
06/20/2012, 14:52:28, Note,4
06/20/2012, 14:52:28, Note,6
06/20/2012, 14:52:28, Note,5
06/20/2012, 14:52:28, Note,3
06/20/2012, 14:52:28, Note,4
06/20/2012, 14:52:28, Note,2
06/20/2012, 14:52:29, Note,1
06/20/2012, 14:52:29, Note,5
06/20/2012, 14:52:29, Note,1
06/20/2012, 14:52:29, Note,5
06/20/2012, 14:52:29, Note,4
06/20/2012, 14:52:29, Note,2
06/20/2012, 14:52:30, Note,5
06/20/2012, 14:52:30, Note,7
06/20/2012, 14:52:30, Note,6
06/20/2012, 14:52:30, Note,7
06/20/2012, 14:52:31, Note,7
06/20/2012, 14:52:31, Note,5
06/20/2012, 14:52:31, Note,6
06/20/2012, 14:52:31, Note,4
06/20/2012, 14:52:31, Note,3
06/20/2012, 14:52:31, Note,6
06/20/2012, 14:52:31, Note,2
06/20/2012, 14:52:31, Note,5
06/20/2012, 14:52:32, Note,1
06/20/2012, 14:52:32, Note,4
06/20/2012, 14:52:32, Note,4
06/20/2012, 14:52:32, Note,2
06/20/2012, 14:52:33, Note,3
06/20/2012, 14:52:33, Note,6
06/20/2012, 14:52:33, Note,4
06/20/2012, 14:52:33, Note,7
06/20/2012, 14:52:33, Note,7
06/20/2012, 14:52:34, Note,6
06/20/2012, 14:52:34, Note,5
06/20/2012, 14:52:34, Note,4
06/20/2012, 14:52:34, Note,7
06/20/2012, 14:52:34, Note,6
06/20/2012, 14:52:34, Note,4
06/20/2012, 14:52:34, Note,6
06/20/2012, 14:52:34, Note,7
06/20/2012, 14:52:34, Note,5
06/20/2012, 14:52:35, Note,5
06/20/2012, 14:52:35, Note,3
06/20/2012, 14:52:35, Note,6
06/20/2012, 14:52:35, Note,5
06/20/2012, 14:52:35, Note,4
06/20/2012, 14:52:35, Note,4
06/20/2012, 14:52:36, Note,3
06/20/2012, 14:52:36, Note,2
06/20/2012, 14:52:36, Note,3
06/20/2012, 14:52:36, Note,4
06/20/2012, 14:52:36, Note,2
06/20/2012, 14:52:36, Note,1
06/20/2012, 14:52:36, Note,3
06/20/2012, 14:52:37, Note,2
06/20/2012, 14:52:37, Note,1
06/20/2012, 14:52:37, Note,2
06/20/2012, 14:52:37, Note,1
06/20/2012, 14:52:37, Note,1
06/20/2012, 14:52:37, Note,2
06/20/2012, 14:52:38, Note,3
06/20/2012, 14:52:38, Note,2
06/20/2012, 14:52:38, Note,3
06/20/2012, 14:52:38, Note,4
06/20/2012, 14:52:38, Note,7
06/20/2012, 14:52:38, Note,5
06/20/2012, 14:52:39, Note,7
06/20/2012, 14:52:39, Note,6
06/20/2012, 14:52:39, Note,7
06/20/2012, 14:52:39, Note,6
06/20/2012, 14:52:39, Note,3
06/20/2012, 14:52:40, Note,5
06/20/2012, 14:52:40, Note,2
06/20/2012, 14:52:40, Note,1
06/20/2012, 14:52:40, Note,4
06/20/2012, 14:52:40, Note,3
06/20/2012, 14:52:40, Note,1
06/20/2012, 14:52:41, Switching to instrument 3
06/20/2012, 14:52:42, Note,4
06/20/2012, 14:52:42, Note,1
06/20/2012, 14:52:42, Note,2
06/20/2012, 14:52:42, Note,5
06/20/2012, 14:52:43, Note,3
06/20/2012, 14:52:43, Note,6
06/20/2012, 14:52:43, Note,4
06/20/2012, 14:52:43, Note,7
06/20/2012, 14:52:43, Note,5
06/20/2012, 14:52:43, Note,7
06/20/2012, 14:52:44, Note,4
06/20/2012, 14:52:44, Note,3
06/20/2012, 14:52:44, Note,5
06/20/2012, 14:52:44, Note,4
06/20/2012, 14:52:44, Note,1
06/20/2012, 14:52:45, Note,2
06/20/2012, 14:52:45, Note,3
06/20/2012, 14:52:45, Note,6
06/20/2012, 14:52:45, Note,4
06/20/2012, 14:52:45, Note,7
06/20/2012, 14:52:45, Note,5
06/20/2012, 14:52:46, Note,7
06/20/2012, 14:52:46, Note,4
06/20/2012, 14:52:46, Note,6
06/20/2012, 14:52:46, Note,5
06/20/2012, 14:52:46, Note,1
06/20/2012, 14:52:46, Note,4
06/20/2012, 14:52:46, Note,1
06/20/2012, 14:52:46, Note,3
06/20/2012, 14:52:47, Note,1
06/20/2012, 14:52:47, Note,1
06/20/2012, 14:52:47, Note,4
06/20/2012, 14:52:47, Note,2
06/20/2012, 14:52:47, Note,5
06/20/2012, 14:52:47, Note,3
06/20/2012, 14:52:47, Note,6
06/20/2012, 14:52:47, Note,4
06/20/2012, 14:52:47, Note,6
06/20/2012, 14:52:47, Note,7
06/20/2012, 14:52:48, Note,4
06/20/2012, 14:52:48, Note,6
06/20/2012, 14:52:48, Note,5
06/20/2012, 14:52:48, Note,7
06/20/2012, 14:52:48, Note,4
06/20/2012, 14:52:48, Note,5
06/20/2012, 14:52:49, Note,7
06/20/2012, 14:52:49, Note,3
06/20/2012, 14:52:49, Note,2
06/20/2012, 14:52:49, Note,6
06/20/2012, 14:52:49, Note,1
06/20/2012, 14:52:49, Note,6
06/20/2012, 14:52:50, Note,4
06/20/2012, 14:52:50, Note,1
06/20/2012, 14:52:50, Note,2
06/20/2012, 14:52:50, Note,5
06/20/2012, 14:52:50, Note,3
06/20/2012, 14:52:50, Note,5
06/20/2012, 14:52:51, Note,4
06/20/2012, 14:52:51, Note,5
06/20/2012, 14:52:51, Note,6
06/20/2012, 14:52:51, Note,7
06/20/2012, 14:52:51, Note,6
06/20/2012, 14:52:51, Note,6
06/20/2012, 14:52:51, Note,5
06/20/2012, 14:52:51, Note,4
06/20/2012, 14:52:51, Note,7
06/20/2012, 14:52:52, Note,6
06/20/2012, 14:52:52, Note,3
06/20/2012, 14:52:52, Note,5
06/20/2012, 14:52:52, Note,2
06/20/2012, 14:52:52, Note,2
06/20/2012, 14:52:52, Note,5
06/20/2012, 14:52:53, Note,6
06/20/2012, 14:52:53, Note,4
06/20/2012, 14:52:53, Note,7
06/20/2012, 14:52:53, Note,6
06/20/2012, 14:52:53, Note,7
06/20/2012, 14:52:54, Note,7
06/20/2012, 14:52:54, Note,5
06/20/2012, 14:52:54, Note,1
06/20/2012, 14:52:54, Note,4
06/20/2012, 14:52:55, Note,2
06/20/2012, 14:52:55, Switching to instrument 4
06/20/2012, 14:52:56, Note,5
06/20/2012, 14:52:56, Note,1
06/20/2012, 14:52:56, Note,2
06/20/2012, 14:52:56, Note,6
06/20/2012, 14:52:56, Note,3
06/20/2012, 14:52:57, Note,4
06/20/2012, 14:52:57, Note,7
06/20/2012, 14:52:57, Note,5
06/20/2012, 14:52:57, Note,6
06/20/2012, 14:52:57, Note,4
06/20/2012, 14:52:58, Note,3
06/20/2012, 14:52:58, Note,2
06/20/2012, 14:52:58, Note,1
06/20/2012, 14:52:58, Note,2
06/20/2012, 14:52:58, Note,4
06/20/2012, 14:52:59, Switching to noises
06/20/2012, 14:52:59, Note,1
06/20/2012, 14:52:59, Note,2
06/20/2012, 14:53:00, Note,5
06/20/2012, 14:53:00, Note,1
06/20/2012, 14:53:00, Note,2
06/20/2012, 14:53:00, Note,6
06/20/2012, 14:53:00, Note,3
06/20/2012, 14:53:00, Note,4
06/20/2012, 14:53:00, Note,5
06/20/2012, 14:53:01, Note,4
06/20/2012, 14:53:01, Note,6
06/20/2012, 14:53:01, Note,3
06/20/2012, 14:53:01, Note,5
06/20/2012, 14:53:01, Note,6
06/20/2012, 14:53:01, Note,4
06/20/2012, 14:53:02, Note,6
06/20/2012, 14:53:02, Note,3
06/20/2012, 14:53:02, Note,5
06/20/2012, 14:53:02, Note,6
06/20/2012, 14:53:02, Note,4
06/20/2012, 14:53:02, Note,4
06/20/2012, 14:53:03, Note,5
06/20/2012, 14:53:03, Note,4
06/20/2012, 14:53:03, Note,3
06/20/2012, 14:53:03, Note,5
06/20/2012, 14:53:03, Note,5
06/20/2012, 14:53:03, Note,3
06/20/2012, 14:53:03, Note,4
06/20/2012, 14:53:03, Note,2
06/20/2012, 14:53:03, Note,4
06/20/2012, 14:53:04, Note,3
06/20/2012, 14:53:04, Note,4
06/20/2012, 14:53:04, Note,2
06/20/2012, 14:53:04, Note,3
06/20/2012, 14:53:04, Note,4
06/20/2012, 14:53:04, Note,5
06/20/2012, 14:53:05, Note,6
06/20/2012, 14:53:05, Note,2
06/20/2012, 14:53:05, Note,7
06/20/2012, 14:53:05, Note,1
06/20/2012, 14:53:05, Note,6
06/20/2012, 14:53:05, Note,7
06/20/2012, 14:53:05, Note,2
06/20/2012, 14:53:05, Note,1
06/20/2012, 14:53:05, Note,2
06/20/2012, 14:53:05, Note,6
06/20/2012, 14:53:06, Note,1
06/20/2012, 14:53:06, Note,1
06/20/2012, 14:53:06, Note,5
06/20/2012, 14:53:06, Note,2
06/20/2012, 14:53:06, Note,6
06/20/2012, 14:53:06, Note,1
06/20/2012, 14:53:06, Note,1
06/20/2012, 14:53:06, Note,2
06/20/2012, 14:53:06, Note,1
06/20/2012, 14:53:06, Note,1
06/20/2012, 14:53:06, Note,2
06/20/2012, 14:53:06, Note,1
06/20/2012, 14:53:07, Note,2
06/20/2012, 14:53:07, Note,2
06/20/2012, 14:53:07, Note,1
06/20/2012, 14:53:07, Note,3
06/20/2012, 14:53:08, Note,3
06/20/2012, 14:53:08, Note,2
06/20/2012, 14:53:08, Note,4
06/20/2012, 14:53:08, Note,3
06/20/2012, 14:53:08, Note,5
06/20/2012, 14:53:08, Note,4
06/20/2012, 14:53:08, Note,1
06/20/2012, 14:53:08, Note,2
06/20/2012, 14:53:08, Note,4
06/20/2012, 14:53:08, Note,2
06/20/2012, 14:53:09, Note,1
06/20/2012, 14:53:09, Note,4
06/20/2012, 14:53:09, Note,1
06/20/2012, 14:53:09, Note,2
06/20/2012, 14:53:09, Note,1
06/20/2012, 14:53:09, Note,4
06/20/2012, 14:53:09, Note,2
06/20/2012, 14:53:09, Note,1
06/20/2012, 14:53:09, Note,4
06/20/2012, 14:53:09, Note,2
06/20/2012, 14:53:10, Note,2
06/20/2012, 14:53:10, Note,1
06/20/2012, 14:53:10, Note,3
06/20/2012, 14:53:10, Note,4
06/20/2012, 14:53:11, Note,4
06/20/2012, 14:53:11, Note,2
06/20/2012, 14:53:11, Note,5
06/20/2012, 14:53:11, Note,3
06/20/2012, 14:53:11, Note,6
06/20/2012, 14:53:11, Note,2
06/20/2012, 14:53:12, Note,5
06/20/2012, 14:53:12, Note,2
06/20/2012, 14:53:12, Note,2
06/20/2012, 14:53:12, Note,5
06/20/2012, 14:53:12, Note,4
06/20/2012, 14:53:13, Note,6
06/20/2012, 14:53:13, Note,6
06/20/2012, 14:53:13, Note,7
06/20/2012, 14:53:13, Note,7
06/20/2012, 14:53:13, Note,7
06/20/2012, 14:53:14, Switching to instrument 0
06/20/2012, 14:53:14, Note,6
06/20/2012, 14:53:14, Note,5
06/20/2012, 14:53:14, Note,7
06/20/2012, 14:53:14, Note,4
06/20/2012, 14:53:14, Note,6
06/20/2012, 14:53:14, Note,3
06/20/2012, 14:53:15, Note,5
06/20/2012, 14:53:15, Note,2
06/20/2012, 14:53:15, Note,4
06/20/2012, 14:53:15, Note,3
06/20/2012, 14:53:15, Note,3
06/20/2012, 14:53:16, Note,1
06/20/2012, 14:53:16, Switching to instrument 1
06/20/2012, 14:53:16, Note,1
06/20/2012, 14:53:16, Note,3
06/20/2012, 14:53:16, Note,3
06/20/2012, 14:53:16, Note,2
06/20/2012, 14:53:17, Note,1
06/20/2012, 14:53:17, Note,2
06/20/2012, 14:53:18, Note,3
06/20/2012, 14:53:18, Note,1
06/20/2012, 14:53:18, Note,2
06/20/2012, 14:53:18, Note,4
06/20/2012, 14:53:19, Note,5
06/20/2012, 14:53:19, Note,5
06/20/2012, 14:53:19, Note,2
06/20/2012, 14:53:19, Note,1
06/20/2012, 14:53:19, Note,1
06/20/2012, 14:53:19, Note,2
06/20/2012, 14:53:19, Note,3
06/20/2012, 14:53:19, Note,5
06/20/2012, 14:53:19, Note,5
06/20/2012, 14:53:20, Note,6
06/20/2012, 14:53:20, Note,3
06/20/2012, 14:53:20, Note,2
06/20/2012, 14:53:20, Note,2
06/20/2012, 14:53:20, Note,5
06/20/2012, 14:53:20, Note,2
06/20/2012, 14:53:21, Note,7
06/20/2012, 14:53:21, Note,6
06/20/2012, 14:53:21, Note,7
06/20/2012, 14:53:21, Note,3
06/20/2012, 14:53:21, Note,7
06/20/2012, 14:53:21, Note,6
06/20/2012, 14:53:21, Note,6
06/20/2012, 14:53:22, Note,5
06/20/2012, 14:53:22, Note,7
06/20/2012, 14:53:22, Note,5
06/20/2012, 14:53:22, Note,3
06/20/2012, 14:53:22, Note,7
06/20/2012, 14:53:22, Note,7
06/20/2012, 14:53:22, Note,3
06/20/2012, 14:53:22, Note,7
06/20/2012, 14:53:22, Note,3
06/20/2012, 14:53:22, Note,5
06/20/2012, 14:53:22, Note,5
06/20/2012, 14:53:22, Note,3
06/20/2012, 14:53:22, Note,5
06/20/2012, 14:53:23, Note,7
06/20/2012, 14:53:23, Note,3
06/20/2012, 14:53:23, Note,5
06/20/2012, 14:53:23, Note,5
06/20/2012, 14:53:23, Note,2
06/20/2012, 14:53:23, Note,5
06/20/2012, 14:53:23, Note,7
06/20/2012, 14:53:23, Note,3
06/20/2012, 14:53:24, Note,3
06/20/2012, 14:53:24, Note,5
06/20/2012, 14:53:24, Note,4
06/20/2012, 14:53:24, Note,2
06/20/2012, 14:53:24, Note,5
06/20/2012, 14:53:24, Note,1
06/20/2012, 14:53:24, Note,4
06/20/2012, 14:53:25, Note,3
06/20/2012, 14:53:25, Note,4
06/20/2012, 14:53:25, Note,7
06/20/2012, 14:53:25, Note,2
06/20/2012, 14:53:25, Note,5
06/20/2012, 14:53:25, Note,7
06/20/2012, 14:53:25, Note,7
06/20/2012, 14:53:25, Note,5
06/20/2012, 14:53:25, Note,4
06/20/2012, 14:53:25, Note,7
06/20/2012, 14:53:26, Note,7
06/20/2012, 14:53:26, Note,7
06/20/2012, 14:53:26, Note,5
06/20/2012, 14:53:26, Note,4
06/20/2012, 14:53:26, Note,5
06/20/2012, 14:53:26, Note,3
06/20/2012, 14:53:26, Note,7
06/20/2012, 14:53:26, Note,7
06/20/2012, 14:53:26, Note,4
06/20/2012, 14:53:27, Note,2
06/20/2012, 14:53:27, Note,7
06/20/2012, 14:53:27, Note,7
06/20/2012, 14:53:27, Note,3
06/20/2012, 14:53:27, Note,2
06/20/2012, 14:53:27, Note,5
06/20/2012, 14:53:27, Note,5
06/20/2012, 14:53:27, Note,7
06/20/2012, 14:53:27, Note,3
06/20/2012, 14:53:27, Note,7
06/20/2012, 14:53:27, Note,5
06/20/2012, 14:53:27, Note,7
06/20/2012, 14:53:27, Note,3
06/20/2012, 14:53:27, Note,6
06/20/2012, 14:53:27, Note,3
06/20/2012, 14:53:27, Note,7
06/20/2012, 14:53:28, Note,3
06/20/2012, 14:53:28, Note,7
06/20/2012, 14:53:28, Note,3
06/20/2012, 14:53:28, Note,7
06/20/2012, 14:53:28, Note,3
06/20/2012, 14:53:28, Note,3
06/20/2012, 14:53:28, Note,7
06/20/2012, 14:53:28, Note,4
06/20/2012, 14:53:28, Note,7
06/20/2012, 14:53:28, Note,3
06/20/2012, 14:53:28, Note,4
06/20/2012, 14:53:29, Note,4
06/20/2012, 14:53:29, Note,7
06/20/2012, 14:53:29, Note,5
06/20/2012, 14:53:29, Note,7
06/20/2012, 14:53:29, Note,7
06/20/2012, 14:53:29, Note,6
06/20/2012, 14:53:29, Note,7
06/20/2012, 14:53:29, Note,4
06/20/2012, 14:53:30, Note,6
06/20/2012, 14:53:30, Note,4
06/20/2012, 14:53:30, Note,2
06/20/2012, 14:53:30, Note,6
06/20/2012, 14:53:30, Note,2
06/20/2012, 14:53:30, Note,5
06/20/2012, 14:53:30, Note,3
06/20/2012, 14:53:31, Note,7
06/20/2012, 14:53:31, Note,2
06/20/2012, 14:53:31, Note,2
06/20/2012, 14:53:31, Note,2
06/20/2012, 14:53:31, Note,4
06/20/2012, 14:53:32, Note,4
06/20/2012, 14:53:32, Note,7
06/20/2012, 14:53:32, Note,4
06/20/2012, 14:53:32, Note,7
06/20/2012, 14:53:32, Note,3
06/20/2012, 14:53:32, Note,7
06/20/2012, 14:53:32, Note,3
06/20/2012, 14:53:33, Note,2
06/20/2012, 14:53:33, Note,2
06/20/2012, 14:53:33, Note,5
06/20/2012, 14:53:33, Note,7
06/20/2012, 14:53:33, Note,2
06/20/2012, 14:53:33, Note,4
06/20/2012, 14:53:33, Note,7
06/20/2012, 14:53:33, Switching to instrument 2
06/20/2012, 14:53:33, Note,2
06/20/2012, 14:53:33, Note,7
06/20/2012, 14:53:33, Note,1
06/20/2012, 14:53:34, Note,5
06/20/2012, 14:53:34, Note,7
06/20/2012, 14:53:34, Note,7
06/20/2012, 14:53:34, Note,7
06/20/2012, 14:53:34, Note,7
06/20/2012, 14:53:34, Note,7
06/20/2012, 14:53:35, Note,7
06/20/2012, 14:53:35, Note,7
06/20/2012, 14:53:35, Note,7
06/20/2012, 14:53:35, Note,7
06/20/2012, 14:53:36, Note,1
06/20/2012, 14:53:36, Note,4
06/20/2012, 14:53:36, Note,1
06/20/2012, 14:53:36, Note,3
06/20/2012, 14:53:36, Note,2
06/20/2012, 14:53:36, Note,3
06/20/2012, 14:53:37, Note,2
06/20/2012, 14:53:37, Note,2
06/20/2012, 14:53:37, Note,5
06/20/2012, 14:53:37, Note,1
06/20/2012, 14:53:37, Note,5
06/20/2012, 14:53:38, Note,4
06/20/2012, 14:53:38, Note,2
06/20/2012, 14:53:38, Switching to instrument 3
06/20/2012, 14:53:38, Note,7
06/20/2012, 14:53:39, Note,3
06/20/2012, 14:53:39, Note,6
06/20/2012, 14:53:39, Note,1
06/20/2012, 14:53:39, Note,3
06/20/2012, 14:53:39, Note,4
06/20/2012, 14:53:39, Note,5
06/20/2012, 14:53:40, Note,3
06/20/2012, 14:53:40, Note,5
06/20/2012, 14:53:40, Note,6
06/20/2012, 14:53:40, Note,6
06/20/2012, 14:53:40, Note,3
06/20/2012, 14:53:40, Note,6
06/20/2012, 14:53:40, Note,5
06/20/2012, 14:53:40, Note,3
06/20/2012, 14:53:41, Note,3
06/20/2012, 14:53:41, Note,5
06/20/2012, 14:53:41, Note,6
06/20/2012, 14:53:41, Note,3
06/20/2012, 14:53:41, Note,3
06/20/2012, 14:53:41, Note,5
06/20/2012, 14:53:41, Note,3
06/20/2012, 14:53:41, Note,5
06/20/2012, 14:53:42, Note,3
06/20/2012, 14:53:42, Note,5
06/20/2012, 14:53:42, Note,7
06/20/2012, 14:53:42, Note,7
06/20/2012, 14:53:42, Note,3
06/20/2012, 14:53:42, Note,4
06/20/2012, 14:53:43, Note,5
06/20/2012, 14:53:43, Note,5
06/20/2012, 14:53:43, Note,3
06/20/2012, 14:53:43, Note,2
06/20/2012, 14:53:44, Note,4
06/20/2012, 14:53:44, Note,2
06/20/2012, 14:53:44, Switching to instrument 4
06/20/2012, 14:53:44, Note,1
06/20/2012, 14:53:44, Note,3
06/20/2012, 14:53:45, Note,3
06/20/2012, 14:53:45, Note,1
06/20/2012, 14:53:46, Note,3
06/20/2012, 14:53:46, Note,3
06/20/2012, 14:53:46, Note,1
06/20/2012, 14:53:46, Note,3
06/20/2012, 14:53:46, Note,4
06/20/2012, 14:53:46, Note,2
06/20/2012, 14:53:46, Note,4
06/20/2012, 14:53:46, Note,1
06/20/2012, 14:53:46, Note,5
06/20/2012, 14:53:46, Note,2
06/20/2012, 14:53:46, Note,4
06/20/2012, 14:53:46, Note,3
06/20/2012, 14:53:46, Note,5
06/20/2012, 14:53:46, Note,6
06/20/2012, 14:53:46, Note,3
06/20/2012, 14:53:46, Note,5
06/20/2012, 14:53:47, Note,6
06/20/2012, 14:53:47, Note,3
06/20/2012, 14:53:47, Note,7
06/20/2012, 14:53:47, Note,6
06/20/2012, 14:53:47, Note,3
06/20/2012, 14:53:47, Note,4
06/20/2012, 14:53:47, Note,5
06/20/2012, 14:53:47, Note,3
06/20/2012, 14:53:47, Note,1
06/20/2012, 14:53:47, Note,2
06/20/2012, 14:53:47, Switching to noises
06/20/2012, 14:53:47, Note,3
06/20/2012, 14:53:47, Note,1
06/20/2012, 14:53:48, Note,3
06/20/2012, 14:53:48, Note,4
06/20/2012, 14:53:48, Note,4
06/20/2012, 14:53:48, Note,5
06/20/2012, 14:53:48, Note,5
06/20/2012, 14:53:49, Note,1
06/20/2012, 14:53:49, Note,3
06/20/2012, 14:53:49, Note,4
06/20/2012, 14:53:49, Note,5
06/20/2012, 14:53:49, Note,6
06/20/2012, 14:53:49, Note,5
06/20/2012, 14:53:49, Note,2
06/20/2012, 14:53:50, Note,3
06/20/2012, 14:53:50, Switching to instrument 0
06/20/2012, 14:53:51, Note,3
06/20/2012, 14:53:51, Note,3
06/20/2012, 14:53:51, Note,3
06/20/2012, 14:53:51, Note,7
06/20/2012, 14:53:51, Note,4
06/20/2012, 14:53:51, Note,2
06/20/2012, 14:53:52, Note,5
06/20/2012, 14:53:52, Note,4
06/20/2012, 14:53:52, Note,6
06/20/2012, 14:53:52, Note,7
06/20/2012, 14:53:52, Note,5
06/20/2012, 14:53:52, Note,6
