iΩπô•ù’…ïG5
00/00/0000, 00:00:00, Master Init Complete
12/11/2012, 15:11:33, Note,4
12/11/2012, 15:11:33, Note,6
12/11/2012, 15:11:33, Note,2
12/11/2012, 15:11:33, Note,5
12/11/2012, 15:11:33, Note,5
12/11/2012, 15:11:33, Note,6
12/11/2012, 15:11:33, Note,4
12/11/2012, 15:11:33, Note,5
12/11/2012, 15:11:33, Note,7
12/11/2012, 15:11:34, Note,1
12/11/2012, 15:11:35, Switching to instrument 4
12/11/2012, 15:11:35, Note,4
12/11/2012, 15:11:35, Note,1
12/11/2012, 15:11:36, Note,6
12/11/2012, 15:11:36, Note,2
12/11/2012, 15:11:36, Note,5
12/11/2012, 15:11:36, Note,6
12/11/2012, 15:11:36, Note,5
12/11/2012, 15:11:37, Note,6
12/11/2012, 15:11:37, Note,2
12/11/2012, 15:11:37, Note,2
12/11/2012, 15:11:37, Note,6
12/11/2012, 15:11:37, Note,6
12/11/2012, 15:11:37, Note,2
12/11/2012, 15:11:37, Note,4
12/11/2012, 15:11:37, Note,5
12/11/2012, 15:11:37, Note,2
12/11/2012, 15:11:37, Note,2
12/11/2012, 15:11:38, Note,5
12/11/2012, 15:11:38, Note,6
12/11/2012, 15:11:38, Note,4
12/11/2012, 15:11:38, Note,2
12/11/2012, 15:11:38, Note,5
12/11/2012, 15:11:38, Note,2
12/11/2012, 15:11:38, Note,6
12/11/2012, 15:11:39, Note,2
12/11/2012, 15:11:39, Note,4
12/11/2012, 15:11:39, Note,6
12/11/2012, 15:11:39, Note,7
12/11/2012, 15:11:39, Note,1
12/11/2012, 15:11:39, Note,4
12/11/2012, 15:11:39, Note,5
12/11/2012, 15:11:39, Note,6
12/11/2012, 15:11:39, Note,2
12/11/2012, 15:11:39, Note,5
12/11/2012, 15:11:40, Note,5
12/11/2012, 15:11:40, Note,6
12/11/2012, 15:11:40, Note,7
12/11/2012, 15:11:40, Note,4
12/11/2012, 15:11:40, Note,5
12/11/2012, 15:11:40, Note,6
12/11/2012, 15:11:40, Note,6
12/11/2012, 15:11:40, Note,5
12/11/2012, 15:11:40, Note,2
12/11/2012, 15:11:41, Note,2
12/11/2012, 15:11:41, Note,1
12/11/2012, 15:11:41, Note,5
12/11/2012, 15:11:41, Note,6
12/11/2012, 15:11:41, Note,5
12/11/2012, 15:11:41, Note,5
12/11/2012, 15:11:41, Note,5
12/11/2012, 15:11:41, Note,5
12/11/2012, 15:11:41, Note,6
12/11/2012, 15:11:41, Note,5
12/11/2012, 15:11:41, Note,5
12/11/2012, 15:11:42, Note,5
12/11/2012, 15:11:42, Note,5
12/11/2012, 15:11:42, Switching to noises
12/11/2012, 15:11:42, Note,5
12/11/2012, 15:11:43, Note,1
12/11/2012, 15:11:43, Note,5
12/11/2012, 15:11:43, Note,4
12/11/2012, 15:11:43, Note,5
12/11/2012, 15:11:44, Note,4
12/11/2012, 15:11:44, Note,2
12/11/2012, 15:11:44, Note,4
12/11/2012, 15:11:44, Note,4
12/11/2012, 15:11:44, Note,2
12/11/2012, 15:11:44, Note,2
12/11/2012, 15:11:44, Note,4
12/11/2012, 15:11:45, Note,2
12/11/2012, 15:11:45, Note,1
12/11/2012, 15:11:45, Note,1
12/11/2012, 15:11:45, Note,4
12/11/2012, 15:11:45, Note,1
12/11/2012, 15:11:45, Note,1
12/11/2012, 15:11:45, Note,4
12/11/2012, 15:11:46, Note,4
12/11/2012, 15:11:46, Note,2
12/11/2012, 15:11:47, Note,2
12/11/2012, 15:11:48, Note,4
12/11/2012, 15:11:49, Note,2
12/11/2012, 15:11:49, Note,1
12/11/2012, 15:11:49, Note,4
12/11/2012, 15:11:49, Note,2
12/11/2012, 15:11:50, Note,2
12/11/2012, 15:11:50, Note,2
12/11/2012, 15:11:50, Note,4
12/11/2012, 15:11:51, Note,5
12/11/2012, 15:11:51, Note,5
12/11/2012, 15:11:51, Note,6
12/11/2012, 15:11:51, Note,4
12/11/2012, 15:11:51, Note,5
12/11/2012, 15:11:51, Note,6
12/11/2012, 15:11:51, Note,7
12/11/2012, 15:11:52, Note,5
12/11/2012, 15:11:52, Note,8
12/11/2012, 15:11:52, Note,5
12/11/2012, 15:11:52, Note,8
12/11/2012, 15:11:53, Note,6
12/11/2012, 15:11:55, Note,1
12/11/2012, 15:11:55, Switching to instrument 0
12/11/2012, 15:11:56, Note,4
12/11/2012, 15:11:56, Note,2
12/11/2012, 15:11:57, Note,4
12/11/2012, 15:11:57, Note,4
12/11/2012, 15:11:57, Note,2
12/11/2012, 15:11:57, Note,4
12/11/2012, 15:11:58, Note,4
12/11/2012, 15:11:58, Note,5
12/11/2012, 15:11:58, Note,4
12/11/2012, 15:11:58, Note,5
12/11/2012, 15:11:59, Note,5
12/11/2012, 15:11:59, Note,5
12/11/2012, 15:11:59, Note,5
12/11/2012, 15:11:59, Note,5
12/11/2012, 15:11:59, Note,5
12/11/2012, 15:12:00, Note,5
12/11/2012, 15:12:00, Note,5
12/11/2012, 15:12:01, Note,4
12/11/2012, 15:12:01, Note,5
12/11/2012, 15:12:01, Note,5
12/11/2012, 15:12:01, Note,1
12/11/2012, 15:12:02, Note,5
12/11/2012, 15:12:02, Note,5
12/11/2012, 15:12:02, Note,5
12/11/2012, 15:12:02, Note,6
12/11/2012, 15:12:03, Note,6
12/11/2012, 15:12:03, Note,4
12/11/2012, 15:12:04, Note,4
12/11/2012, 15:12:04, Note,6
12/11/2012, 15:12:04, Note,7
12/11/2012, 15:12:05, Note,7
12/11/2012, 15:12:05, Note,6
12/11/2012, 15:12:05, Note,7
12/11/2012, 15:12:06, Note,4
12/11/2012, 15:12:06, Note,6
12/11/2012, 15:12:06, Note,4
12/11/2012, 15:12:07, Note,6
12/11/2012, 15:12:08, Note,8
12/11/2012, 15:12:08, Note,8
12/11/2012, 15:12:11, Note,4
12/11/2012, 15:12:11, Note,6
12/11/2012, 15:12:11, Note,4
12/11/2012, 15:12:12, Note,4
12/11/2012, 15:12:12, Note,5
12/11/2012, 15:12:12, Note,4
12/11/2012, 15:12:14, Note,2
12/11/2012, 15:12:15, Note,4
12/11/2012, 15:12:16, Note,5
12/11/2012, 15:12:16, Note,5
12/11/2012, 15:12:16, Note,5
12/11/2012, 15:12:16, Note,5
12/11/2012, 15:12:17, Note,6
12/11/2012, 15:12:17, Note,6
12/11/2012, 15:12:17, Note,6
12/11/2012, 15:12:18, Note,6
12/11/2012, 15:12:18, Note,6
12/11/2012, 15:12:18, Note,6
12/11/2012, 15:12:19, Note,7
12/11/2012, 15:12:20, Note,8
12/11/2012, 15:12:20, Note,7
12/11/2012, 15:12:20, Note,7
12/11/2012, 15:12:20, Note,8
12/11/2012, 15:12:21, Note,7
12/11/2012, 15:12:21, Note,6
12/11/2012, 15:12:22, Note,4
12/11/2012, 15:12:23, Note,6
12/11/2012, 15:12:23, Note,5
12/11/2012, 15:12:23, Note,5
12/11/2012, 15:12:23, Note,5
12/11/2012, 15:12:23, Note,5
12/11/2012, 15:12:23, Note,5
12/11/2012, 15:12:23, Note,6
12/11/2012, 15:12:23, Note,6
12/11/2012, 15:12:23, Note,6
12/11/2012, 15:12:24, Note,7
12/11/2012, 15:12:24, Note,7
12/11/2012, 15:12:24, Note,7
12/11/2012, 15:12:25, Note,1
12/11/2012, 15:12:25, Note,7
12/11/2012, 15:12:25, Note,7
12/11/2012, 15:12:26, Note,7
12/11/2012, 15:12:26, Note,6
12/11/2012, 15:12:27, Note,5
12/11/2012, 15:12:27, Note,4
12/11/2012, 15:12:27, Note,4
12/11/2012, 15:12:28, Note,5
12/11/2012, 15:12:29, Note,4
12/11/2012, 15:12:30, Note,5
12/11/2012, 15:12:31, Note,5
12/11/2012, 15:12:31, Note,6
12/11/2012, 15:12:31, Note,5
12/11/2012, 15:12:31, Note,5
12/11/2012, 15:12:31, Note,7
12/11/2012, 15:12:31, Note,8
12/11/2012, 15:12:31, Note,8
12/11/2012, 15:12:32, Note,8
12/11/2012, 15:12:32, Note,7
12/11/2012, 15:12:32, Note,6
12/11/2012, 15:12:32, Note,5
12/11/2012, 15:12:32, Note,4
12/11/2012, 15:12:33, Note,2
12/11/2012, 15:12:33, Note,1
12/11/2012, 15:12:33, Note,1
12/11/2012, 15:12:33, Note,2
12/11/2012, 15:12:35, Note,1
12/11/2012, 15:12:36, Switching to instrument 1
12/11/2012, 15:12:36, Note,2
12/11/2012, 15:12:37, Note,2
12/11/2012, 15:12:37, Note,2
12/11/2012, 15:12:37, Note,1
12/11/2012, 15:12:37, Note,2
12/11/2012, 15:12:38, Note,4
12/11/2012, 15:12:38, Note,1
12/11/2012, 15:12:38, Note,4
12/11/2012, 15:12:38, Note,2
12/11/2012, 15:12:38, Note,2
12/11/2012, 15:12:38, Note,4
12/11/2012, 15:12:38, Note,1
12/11/2012, 15:12:39, Note,2
12/11/2012, 15:12:39, Note,4
12/11/2012, 15:12:39, Note,1
12/11/2012, 15:12:39, Note,4
12/11/2012, 15:12:40, Note,4
12/11/2012, 15:12:40, Note,2
12/11/2012, 15:12:40, Note,2
12/11/2012, 15:12:40, Note,4
12/11/2012, 15:12:40, Note,4
12/11/2012, 15:12:41, Note,2
12/11/2012, 15:12:41, Note,4
12/11/2012, 15:12:41, Note,4
12/11/2012, 15:12:42, Note,4
12/11/2012, 15:12:44, Note,4
12/11/2012, 15:12:44, Note,5
12/11/2012, 15:12:45, Note,5
12/11/2012, 15:12:45, Note,4
12/11/2012, 15:12:45, Note,2
12/11/2012, 15:12:45, Note,1
12/11/2012, 15:12:45, Note,4
12/11/2012, 15:12:46, Note,5
12/11/2012, 15:12:46, Note,6
12/11/2012, 15:12:47, Switching to instrument 2
12/11/2012, 15:12:48, Note,2
12/11/2012, 15:12:48, Note,1
12/11/2012, 15:12:48, Note,2
12/11/2012, 15:12:48, Note,1
12/11/2012, 15:12:48, Note,2
12/11/2012, 15:12:48, Note,1
12/11/2012, 15:12:49, Note,1
12/11/2012, 15:12:49, Note,4
12/11/2012, 15:12:49, Note,1
12/11/2012, 15:12:49, Note,2
12/11/2012, 15:12:49, Note,4
12/11/2012, 15:12:49, Note,2
12/11/2012, 15:12:50, Note,4
12/11/2012, 15:12:50, Note,2
12/11/2012, 15:12:50, Note,1
12/11/2012, 15:12:50, Note,4
12/11/2012, 15:12:50, Note,2
12/11/2012, 15:12:51, Note,4
12/11/2012, 15:12:51, Note,4
12/11/2012, 15:12:51, Note,1
12/11/2012, 15:12:52, Note,2
12/11/2012, 15:12:52, Note,2
12/11/2012, 15:12:52, Note,1
12/11/2012, 15:12:52, Note,1
12/11/2012, 15:12:52, Note,2
12/11/2012, 15:12:53, Note,1
12/11/2012, 15:12:53, Note,2
12/11/2012, 15:12:53, Note,1
12/11/2012, 15:12:54, Note,2
12/11/2012, 15:12:55, Note,1
12/11/2012, 15:12:55, Note,1
12/11/2012, 15:12:55, Note,2
12/11/2012, 15:12:56, Note,2
12/11/2012, 15:12:56, Note,4
12/11/2012, 15:12:56, Note,2
12/11/2012, 15:12:57, Note,2
12/11/2012, 15:12:57, Note,2
12/11/2012, 15:12:57, Note,1
12/11/2012, 15:12:57, Note,2
12/11/2012, 15:12:58, Note,2
12/11/2012, 15:12:58, Note,2
12/11/2012, 15:12:59, Note,4
12/11/2012, 15:12:59, Note,2
12/11/2012, 15:13:00, Note,4
12/11/2012, 15:13:01, Note,4
12/11/2012, 15:13:01, Note,2
12/11/2012, 15:13:01, Note,1
12/11/2012, 15:13:03, Switching to instrument 3
12/11/2012, 15:13:03, Note,2
12/11/2012, 15:13:03, Note,2
12/11/2012, 15:13:04, Note,1
12/11/2012, 15:13:04, Note,2
12/11/2012, 15:13:04, Note,4
12/11/2012, 15:13:04, Note,2
12/11/2012, 15:13:04, Note,2
12/11/2012, 15:13:04, Note,1
12/11/2012, 15:13:04, Note,4
12/11/2012, 15:13:05, Note,4
12/11/2012, 15:13:05, Note,2
12/11/2012, 15:13:05, Note,4
12/11/2012, 15:13:05, Note,2
12/11/2012, 15:13:06, Note,4
12/11/2012, 15:13:06, Note,2
12/11/2012, 15:13:06, Note,2
12/11/2012, 15:13:06, Note,5
12/11/2012, 15:13:06, Note,4
12/11/2012, 15:13:07, Note,2
12/11/2012, 15:13:07, Note,1
12/11/2012, 15:13:07, Note,2
12/11/2012, 15:13:07, Note,1
12/11/2012, 15:13:08, Switching to instrument 4
12/11/2012, 15:13:09, Note,1
12/11/2012, 15:13:09, Note,1
12/11/2012, 15:13:10, Note,2
12/11/2012, 15:13:10, Note,1
12/11/2012, 15:13:10, Note,2
12/11/2012, 15:13:10, Note,1
12/11/2012, 15:13:11, Note,2
12/11/2012, 15:13:11, Note,4
12/11/2012, 15:13:11, Note,5
12/11/2012, 15:13:11, Note,5
12/11/2012, 15:13:11, Note,4
12/11/2012, 15:13:12, Note,2
12/11/2012, 15:13:12, Note,4
12/11/2012, 15:13:12, Note,1
12/11/2012, 15:13:12, Note,1
12/11/2012, 15:13:13, Switching to noises
12/11/2012, 15:13:14, Note,2
12/11/2012, 15:13:14, Note,1
12/11/2012, 15:13:15, Note,2
12/11/2012, 15:13:15, Note,2
12/11/2012, 15:13:15, Note,2
12/11/2012, 15:13:15, Note,4
12/11/2012, 15:13:16, Note,5
12/11/2012, 15:13:16, Note,6
12/11/2012, 15:13:16, Note,7
12/11/2012, 15:13:17, Note,8
12/11/2012, 15:13:17, Note,8
12/11/2012, 15:13:17, Note,5
12/11/2012, 15:13:17, Note,8
12/11/2012, 15:13:17, Note,8
12/11/2012, 15:13:17, Note,8
12/11/2012, 15:13:18, Note,5
12/11/2012, 15:13:18, Note,5
12/11/2012, 15:13:20, Note,1
12/11/2012, 15:13:21, Note,2
12/11/2012, 15:13:22, Note,4
12/11/2012, 15:13:22, Note,4
12/11/2012, 15:13:22, Note,5
12/11/2012, 15:13:23, Note,5
12/11/2012, 15:13:23, Note,6
12/11/2012, 15:13:23, Note,6
12/11/2012, 15:13:24, Note,7
12/11/2012, 15:13:24, Note,7
12/11/2012, 15:13:24, Note,8
12/11/2012, 15:13:24, Note,8
12/11/2012, 15:13:25, Note,4
12/11/2012, 15:13:26, Note,4
12/11/2012, 15:13:29, Note,4
12/11/2012, 15:13:40, Screen Saver
12/11/2012, 15:13:51, Screen Saver
12/11/2012, 15:13:52, Note,1
12/11/2012, 15:13:53, Note,1
12/11/2012, 15:13:53, Note,2
12/11/2012, 15:13:53, Note,2
12/11/2012, 15:13:54, Note,4
12/11/2012, 15:13:55, Note,4
12/11/2012, 15:13:55, Note,5
12/11/2012, 15:13:55, Note,6
12/11/2012, 15:13:56, Note,7
12/11/2012, 15:13:56, Note,7
12/11/2012, 15:13:56, Note,8
12/11/2012, 15:13:56, Note,8
12/11/2012, 15:14:07, Screen Saver
12/11/2012, 15:14:18, Screen Saver
12/11/2012, 15:14:18, Note,4
12/11/2012, 15:14:23, Note,4
12/11/2012, 15:14:25, Note,1
12/11/2012, 15:14:35, Screen Saver
12/11/2012, 15:14:44, Note,1
12/11/2012, 15:14:45, Note,4
12/11/2012, 15:14:56, Screen Saver
12/11/2012, 15:15:04, Note,1
12/11/2012, 15:15:05, Note,1
12/11/2012, 15:15:05, Note,2
12/11/2012, 15:15:06, Note,4
12/11/2012, 15:15:06, Note,4
12/11/2012, 15:15:06, Note,5
12/11/2012, 15:15:07, Note,5
12/11/2012, 15:15:07, Note,5
12/11/2012, 15:15:07, Note,6
12/11/2012, 15:15:08, Note,7
12/11/2012, 15:15:09, Note,8
12/11/2012, 15:15:09, Note,8
12/11/2012, 15:15:18, Note,4
12/11/2012, 15:15:18, Note,1
12/11/2012, 15:15:21, Note,4
12/11/2012, 15:15:22, Note,4
12/11/2012, 15:15:33, Screen Saver
12/11/2012, 15:15:44, Screen Saver
12/11/2012, 15:15:44, Note,4
12/11/2012, 15:15:55, Screen Saver
12/11/2012, 15:16:06, Screen Saver
12/11/2012, 15:16:06, Note,4
12/11/2012, 15:16:17, Screen Saver
12/11/2012, 15:16:28, Screen Saver
12/11/2012, 15:16:28, Note,4
12/11/2012, 15:16:40, Screen Saver
12/11/2012, 15:16:44, Note,4
12/11/2012, 15:16:49, Note,1
12/11/2012, 15:16:49, Note,2
12/11/2012, 15:16:50, Note,4
12/11/2012, 15:16:50, Note,4
12/11/2012, 15:16:50, Note,5
12/11/2012, 15:16:51, Note,5
12/11/2012, 15:16:52, Note,7
12/11/2012, 15:16:52, Note,8
12/11/2012, 15:16:52, Note,8
12/11/2012, 15:16:52, Note,8
12/11/2012, 15:16:53, Note,8
12/11/2012, 15:16:54, Note,4
12/11/2012, 15:17:05, Screen Saver
12/11/2012, 15:17:05, Note,4
12/11/2012, 15:17:08, Note,1
12/11/2012, 15:17:18, Screen Saver
12/11/2012, 15:17:29, Screen Saver
12/11/2012, 15:17:36, Note,1
12/11/2012, 15:17:38, Note,4
12/11/2012, 15:17:48, Screen Saver
12/11/2012, 15:17:48, Note,4
12/11/2012, 15:17:59, Screen Saver
12/11/2012, 15:18:10, Screen Saver
12/11/2012, 15:18:10, Note,4
12/11/2012, 15:18:15, Note,4
12/11/2012, 15:18:16, Note,4
12/11/2012, 15:18:24, Note,8
12/11/2012, 15:18:24, Note,7
12/11/2012, 15:18:24, Note,6
12/11/2012, 15:18:24, Note,5
12/11/2012, 15:18:25, Note,2
12/11/2012, 15:18:26, Note,1
12/11/2012, 15:18:26, Switching to instrument 0
12/11/2012, 15:18:26, Note,2
12/11/2012, 15:18:26, Note,4
12/11/2012, 15:18:27, Note,5
12/11/2012, 15:18:27, Note,6
12/11/2012, 15:18:27, Note,4
12/11/2012, 15:18:27, Note,7
12/11/2012, 15:18:27, Note,6
12/11/2012, 15:18:27, Note,8
12/11/2012, 15:18:27, Note,7
12/11/2012, 15:18:27, Note,6
12/11/2012, 15:18:28, Note,5
12/11/2012, 15:18:28, Note,4
12/11/2012, 15:18:28, Note,1
12/11/2012, 15:18:29, Note,2
12/11/2012, 15:18:29, Note,5
12/11/2012, 15:18:29, Note,4
12/11/2012, 15:18:29, Note,6
12/11/2012, 15:18:29, Note,7
12/11/2012, 15:18:30, Note,5
12/11/2012, 15:18:30, Note,7
12/11/2012, 15:18:30, Note,4
12/11/2012, 15:18:30, Note,5
12/11/2012, 15:18:30, Note,4
12/11/2012, 15:18:30, Note,2
12/11/2012, 15:18:31, Note,1
12/11/2012, 15:18:31, Note,4
12/11/2012, 15:18:31, Note,2
12/11/2012, 15:18:31, Note,4
12/11/2012, 15:18:31, Note,6
12/11/2012, 15:18:32, Note,7
12/11/2012, 15:18:33, Switching to instrument 1
12/11/2012, 15:18:33, Switching to instrument 2
12/11/2012, 15:18:33, Note,6
12/11/2012, 15:18:33, Note,5
12/11/2012, 15:18:33, Note,4
12/11/2012, 15:18:34, Note,1
12/11/2012, 15:18:34, Note,2
12/11/2012, 15:18:34, Note,1
12/11/2012, 15:18:34, Note,4
12/11/2012, 15:18:35, Note,5
12/11/2012, 15:18:35, Note,7
12/11/2012, 15:18:35, Note,8
12/11/2012, 15:18:35, Note,8
12/11/2012, 15:18:35, Note,7
12/11/2012, 15:18:36, Note,6
12/11/2012, 15:18:36, Note,5
12/11/2012, 15:18:36, Note,4
12/11/2012, 15:18:36, Note,2
12/11/2012, 15:18:36, Note,4
12/11/2012, 15:18:36, Note,1
12/11/2012, 15:18:37, Note,2
12/11/2012, 15:18:37, Note,4
12/11/2012, 15:18:37, Note,5
12/11/2012, 15:18:37, Note,6
12/11/2012, 15:18:37, Note,7
12/11/2012, 15:18:37, Note,7
12/11/2012, 15:18:37, Note,8
12/11/2012, 15:18:38, Note,2
12/11/2012, 15:18:38, Note,5
12/11/2012, 15:18:38, Note,6
12/11/2012, 15:18:38, Note,7
12/11/2012, 15:18:38, Note,5
12/11/2012, 15:18:39, Note,6
12/11/2012, 15:18:39, Note,5
12/11/2012, 15:18:39, Note,4
12/11/2012, 15:18:39, Note,4
12/11/2012, 15:18:48, Note,4
12/11/2012, 15:18:58, Screen Saver
12/11/2012, 15:19:09, Screen Saver
12/11/2012, 15:19:21, Screen Saver
12/11/2012, 15:19:32, Screen Saver
12/11/2012, 15:19:43, Screen Saver
12/11/2012, 15:19:54, Screen Saver
12/11/2012, 15:19:56, Note,1
12/11/2012, 15:20:07, Screen Saver
12/11/2012, 15:20:18, Screen Saver
12/11/2012, 15:20:24, Note,4
12/11/2012, 15:20:28, Note,1
12/11/2012, 15:20:33, Note,1
12/11/2012, 15:20:44, Screen Saver
12/11/2012, 15:20:48, Note,4
12/11/2012, 15:20:48, Note,4
12/11/2012, 15:20:59, Screen Saver
12/11/2012, 15:21:00, Note,4
12/11/2012, 15:21:03, Note,4
12/11/2012, 15:21:14, Screen Saver
12/11/2012, 15:21:25, Screen Saver
12/11/2012, 15:21:32, Switching to instrument 3
12/11/2012, 15:21:33, Switching to instrument 4
12/11/2012, 15:21:34, Note,8
12/11/2012, 15:21:34, Note,7
12/11/2012, 15:21:34, Note,6
12/11/2012, 15:21:35, Note,5
12/11/2012, 15:21:35, Note,4
12/11/2012, 15:21:36, Note,2
12/11/2012, 15:21:37, Note,1
12/11/2012, 15:21:37, Note,8
12/11/2012, 15:21:37, Note,8
12/11/2012, 15:21:37, Switching to noises
12/11/2012, 15:21:37, Note,8
12/11/2012, 15:21:37, Note,1
12/11/2012, 15:21:38, Note,1
12/11/2012, 15:21:38, Note,2
12/11/2012, 15:21:38, Note,4
12/11/2012, 15:21:39, Note,5
12/11/2012, 15:21:39, Note,8
12/11/2012, 15:21:39, Note,7
12/11/2012, 15:21:40, Note,6
12/11/2012, 15:21:40, Note,5
12/11/2012, 15:21:40, Note,4
12/11/2012, 15:21:40, Note,8
12/11/2012, 15:21:40, Note,2
12/11/2012, 15:21:40, Note,1
12/11/2012, 15:21:40, Switching to instrument 0
12/11/2012, 15:21:41, Note,7
12/11/2012, 15:21:41, Note,1
12/11/2012, 15:21:41, Note,2
12/11/2012, 15:21:42, Note,4
12/11/2012, 15:21:42, Note,5
12/11/2012, 15:21:42, Note,5
12/11/2012, 15:21:42, Note,7
12/11/2012, 15:21:42, Note,8
12/11/2012, 15:21:43, Note,8
12/11/2012, 15:21:43, Note,7
12/11/2012, 15:21:43, Note,5
12/11/2012, 15:21:43, Note,4
12/11/2012, 15:21:44, Note,2
12/11/2012, 15:21:44, Note,1
12/11/2012, 15:21:46, Note,4
12/11/2012, 15:21:46, Note,5
12/11/2012, 15:21:46, Note,6
12/11/2012, 15:21:46, Note,1
12/11/2012, 15:21:46, Note,7
12/11/2012, 15:21:46, Note,8
12/11/2012, 15:21:46, Note,8
12/11/2012, 15:21:47, Note,8
12/11/2012, 15:21:47, Note,8
12/11/2012, 15:21:47, Note,7
12/11/2012, 15:21:47, Note,1
12/11/2012, 15:21:47, Note,6
12/11/2012, 15:21:47, Note,5
12/11/2012, 15:21:48, Note,5
12/11/2012, 15:21:48, Note,4
12/11/2012, 15:21:48, Note,5
12/11/2012, 15:21:48, Note,1
12/11/2012, 15:21:49, Note,5
12/11/2012, 15:21:49, Switching to instrument 1
12/11/2012, 15:21:49, Note,4
12/11/2012, 15:21:49, Note,7
12/11/2012, 15:21:49, Switching to instrument 2
12/11/2012, 15:21:50, Switching to instrument 3
12/11/2012, 15:21:51, Note,1
12/11/2012, 15:21:52, Note,2
12/11/2012, 15:21:53, Switching to instrument 4
12/11/2012, 15:21:53, Note,2
12/11/2012, 15:21:54, Switching to noises
12/11/2012, 15:21:54, Switching to instrument 0
12/11/2012, 15:21:54, Note,7
12/11/2012, 15:21:55, Switching to instrument 1
12/11/2012, 15:21:55, Note,4
12/11/2012, 15:21:55, Note,5
12/11/2012, 15:21:56, Note,6
12/11/2012, 15:21:56, Note,7
12/11/2012, 15:21:56, Note,8
12/11/2012, 15:21:57, Note,8
12/11/2012, 15:21:57, Note,7
12/11/2012, 15:21:57, Note,5
12/11/2012, 15:21:57, Note,5
12/11/2012, 15:21:57, Switching to instrument 2
12/11/2012, 15:21:57, Note,4
12/11/2012, 15:21:57, Switching to instrument 3
12/11/2012, 15:21:57, Note,5
12/11/2012, 15:21:57, Note,6
12/11/2012, 15:21:58, Switching to instrument 4
12/11/2012, 15:21:58, Note,8
12/11/2012, 15:21:58, Switching to noises
12/11/2012, 15:21:58, Note,5
12/11/2012, 15:21:58, Note,4
12/11/2012, 15:22:00, Note,1
12/11/2012, 15:22:00, Note,2
12/11/2012, 15:22:00, Note,1
12/11/2012, 15:22:01, Note,5
12/11/2012, 15:22:01, Note,5
12/11/2012, 15:22:01, Note,6
12/11/2012, 15:22:01, Note,7
12/11/2012, 15:22:03, Switching to instrument 0
12/11/2012, 15:22:09, Switching to instrument 1
12/11/2012, 15:22:12, Switching to instrument 2
12/11/2012, 15:22:13, Note,4
12/11/2012, 15:22:14, Note,4
12/11/2012, 15:22:15, Switching to instrument 3
12/11/2012, 15:22:17, Note,4
12/11/2012, 15:22:17, Note,4
12/11/2012, 15:22:19, Note,1
12/11/2012, 15:22:29, Screen Saver
12/11/2012, 15:22:29, Note,4
12/11/2012, 15:22:40, Screen Saver
12/11/2012, 15:22:40, Note,4
12/11/2012, 15:22:43, Note,1
12/11/2012, 15:22:53, Screen Saver
12/11/2012, 15:22:56, Note,4
12/11/2012, 15:23:07, Screen Saver
12/11/2012, 15:23:18, Screen Saver
12/11/2012, 15:23:29, Screen Saver
12/11/2012, 15:23:40, Screen Saver
12/11/2012, 15:23:40, Note,4
12/11/2012, 15:23:40, Note,4
12/11/2012, 15:23:51, Screen Saver
12/11/2012, 15:23:51, Note,4
12/11/2012, 15:24:02, Screen Saver
12/11/2012, 15:24:04, Note,4
12/11/2012, 15:24:14, Screen Saver
12/11/2012, 15:24:17, Note,4
12/11/2012, 15:24:19, Note,5
12/11/2012, 15:24:29, Screen Saver
12/11/2012, 15:24:38, Note,4
12/11/2012, 15:24:48, Screen Saver
12/11/2012, 15:24:51, Note,4
12/11/2012, 15:25:00, Note,4
12/11/2012, 15:25:10, Screen Saver
12/11/2012, 15:25:21, Screen Saver
12/11/2012, 15:25:32, Screen Saver
12/11/2012, 15:25:36, Note,4
12/11/2012, 15:25:39, Note,1
12/11/2012, 15:25:49, Screen Saver
12/11/2012, 15:25:52, Note,5
12/11/2012, 15:26:03, Screen Saver
12/11/2012, 15:26:04, Note,4
12/11/2012, 15:26:15, Screen Saver
12/11/2012, 15:26:15, Switching to instrument 4
12/11/2012, 15:26:15, Switching to noises
12/11/2012, 15:26:15, Note,4
12/11/2012, 15:26:20, Note,1
12/11/2012, 15:26:20, Note,2
12/11/2012, 15:26:20, Note,2
12/11/2012, 15:26:21, Note,1
12/11/2012, 15:26:21, Note,1
12/11/2012, 15:26:22, Note,1
12/11/2012, 15:26:25, Note,7
12/11/2012, 15:26:25, Note,6
12/11/2012, 15:26:25, Note,5
12/11/2012, 15:26:25, Note,4
12/11/2012, 15:26:26, Note,2
12/11/2012, 15:26:26, Note,2
12/11/2012, 15:26:27, Note,1
12/11/2012, 15:26:27, Switching to instrument 0
12/11/2012, 15:26:28, Note,1
12/11/2012, 15:26:28, Note,2
12/11/2012, 15:26:28, Note,4
12/11/2012, 15:26:28, Note,5
12/11/2012, 15:26:28, Note,8
12/11/2012, 15:26:29, Note,8
12/11/2012, 15:26:29, Note,7
12/11/2012, 15:26:30, Note,4
12/11/2012, 15:26:30, Note,5
12/11/2012, 15:26:30, Note,6
12/11/2012, 15:26:30, Note,4
12/11/2012, 15:26:30, Note,5
12/11/2012, 15:26:30, Note,6
12/11/2012, 15:26:31, Note,8
12/11/2012, 15:26:31, Note,8
12/11/2012, 15:26:32, Note,8
12/11/2012, 15:26:33, Switching to instrument 1
12/11/2012, 15:26:33, Note,4
12/11/2012, 15:26:33, Switching to instrument 2
12/11/2012, 15:26:33, Note,5
